Form Type,Company Name,CIK,Date Filed,File Name
10-Q,ADVANCED CREDIT TECHNOLOGIES INC,1437517,5/15/2019,edgar/data/1437517/0001493152-19-007319.txt
10-Q,ADVANCED ENERGY INDUSTRIES INC,927003,5/6/2019,edgar/data/927003/0000927003-19-000030.txt
10-Q,ADVANCED MICRO DEVICES INC,2488,5/1/2019,edgar/data/2488/0000002488-19-000045.txt
10-Q,ADVANCED OXYGEN TECHNOLOGIES INC,352991,4/17/2019,edgar/data/352991/0001731122-19-000205.txt
10-Q,AECOM,868857,5/8/2019,edgar/data/868857/0001104659-19-027808.txt
10-Q,AEHR TEST SYSTEMS,1040470,4/12/2019,edgar/data/1040470/0001654954-19-004343.txt
10-Q,AEI INCOME & GROWTH FUND 24 LLC,1130758,5/14/2019,edgar/data/1130758/0001326321-19-000030.txt
10-Q,AEI INCOME & GROWTH FUND 25 LLC,1185198,5/14/2019,edgar/data/1185198/0001326321-19-000029.txt
10-Q,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,931755,5/14/2019,edgar/data/931755/0001326321-19-000032.txt
10-Q,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,1023458,5/14/2019,edgar/data/1023458/0001326321-19-000031.txt
10-Q,AEI Income & Growth Fund 26 LLC,1326321,5/14/2019,edgar/data/1326321/0001326321-19-000028.txt
10-Q,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,894245,5/14/2019,edgar/data/894245/0001326321-19-000033.txt
10-Q,"AEMETIS, INC",738214,5/9/2019,edgar/data/738214/0001654954-19-005502.txt
10-Q,AEP Texas Inc.,1721781,4/26/2019,edgar/data/1721781/0000004904-19-000020.txt
10-Q,"AEP Transmission Company, LLC",1702494,4/26/2019,edgar/data/1702494/0000004904-19-000020.txt
10-Q,AERIE PHARMACEUTICALS INC,1337553,5/8/2019,edgar/data/1337553/0001628280-19-006143.txt
10-Q,AEROCENTURY CORP,1036848,5/15/2019,edgar/data/1036848/0001036848-19-000019.txt
10-Q,"AEROHIVE NETWORKS, INC",1372414,5/8/2019,edgar/data/1372414/0001372414-19-000040.txt
10-Q,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,4/30/2019,edgar/data/40888/0000040888-19-000015.txt
10-Q,AES CORP,874761,5/7/2019,edgar/data/874761/0000874761-19-000027.txt
10-Q,"AFFILIATED MANAGERS GROUP, INC.",1004434,5/9/2019,edgar/data/1004434/0001004434-19-000022.txt
10-Q,AFLAC INC,4977,4/26/2019,edgar/data/4977/0000004977-19-000077.txt
10-Q,AFRIKA4U,1727815,6/28/2019,edgar/data/1727815/0001477932-19-003805.txt
10-Q,"AFTERMASTER, INC.",836809,5/15/2019,edgar/data/836809/0001654954-19-006118.txt
10-Q,"AG Mortgage Investment Trust, Inc.",1514281,5/3/2019,edgar/data/1514281/0001514281-19-000046.txt
10-Q,AGBA Acquisition Ltd,1769624,6/26/2019,edgar/data/1769624/0001213900-19-011483.txt
10-Q,AGCO CORP /DE,880266,5/9/2019,edgar/data/880266/0000880266-19-000025.txt
10-Q,AGENUS INC,1098972,5/10/2019,edgar/data/1098972/0001564590-19-018567.txt
10-Q,AGILE THERAPEUTICS INC,1261249,5/3/2019,edgar/data/1261249/0001104659-19-026838.txt
10-Q,AGILENT TECHNOLOGIES INC,1090872,5/30/2019,edgar/data/1090872/0001090872-19-000010.txt
10-Q,AGIOS PHARMACEUTICALS INC,1439222,5/2/2019,edgar/data/1439222/0001439222-19-000009.txt
10-Q,AGNC Investment Corp.,1423689,5/3/2019,edgar/data/1423689/0001423689-19-000041.txt
10-Q,AGREE REALTY CORP,917251,4/22/2019,edgar/data/917251/0001558370-19-003140.txt
10-Q,"AGRITEK HOLDINGS, INC.",1040850,5/21/2019,edgar/data/1040850/0001554795-19-000159.txt
10-Q,AILERON THERAPEUTICS INC,1420565,5/8/2019,edgar/data/1420565/0001564590-19-017291.txt
10-Q,AIMCO PROPERTIES L.P.,926660,5/6/2019,edgar/data/926660/0000922864-19-000024.txt
10-Q,AIR INDUSTRIES GROUP,1009891,5/10/2019,edgar/data/1009891/0001213900-19-008311.txt
10-Q,AIR LEASE CORP,1487712,5/9/2019,edgar/data/1487712/0001558370-19-004689.txt
10-Q,AIR PRODUCTS & CHEMICALS INC /DE/,2969,4/24/2019,edgar/data/2969/0000002969-19-000029.txt
10-Q,AIRBORNE WIRELESS NETWORK,1537258,4/9/2019,edgar/data/1537258/0001640334-19-000557.txt
10-Q,AIRGAIN INC,1272842,5/10/2019,edgar/data/1272842/0001564590-19-018194.txt
10-Q,AIRXPANDERS INC,1387156,5/15/2019,edgar/data/1387156/0001437749-19-010071.txt
10-Q,AK STEEL HOLDING CORP,918160,4/29/2019,edgar/data/918160/0000918160-19-000056.txt
10-Q,AKAMAI TECHNOLOGIES INC,1086222,5/9/2019,edgar/data/1086222/0001086222-19-000136.txt
10-Q,"AKCEA THERAPEUTICS, INC.",1662524,5/9/2019,edgar/data/1662524/0001564590-19-018117.txt
10-Q,AKORN INC,3116,5/9/2019,edgar/data/3116/0001628280-19-006331.txt
10-Q,ALABAMA POWER CO,3153,5/1/2019,edgar/data/3153/0000092122-19-000016.txt
10-Q,ALAMO GROUP INC,897077,5/1/2019,edgar/data/897077/0000897077-19-000042.txt
10-Q,"ALASKA AIR GROUP, INC.",766421,5/9/2019,edgar/data/766421/0000766421-19-000022.txt
10-Q,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,1089511,5/10/2019,edgar/data/1089511/0001437749-19-009470.txt
10-Q,ALBANY INTERNATIONAL CORP /DE/,819793,5/1/2019,edgar/data/819793/0000891092-19-005173.txt
10-Q,ALBEMARLE CORP,915913,5/8/2019,edgar/data/915913/0000915913-19-000043.txt
10-Q,"ALBIREO PHARMA, INC.",1322505,5/9/2019,edgar/data/1322505/0001558370-19-004584.txt
10-Q,ALDER BIOPHARMACEUTICALS INC,1423824,5/2/2019,edgar/data/1423824/0001564590-19-015330.txt
10-Q,ALEXANDERS INC,3499,4/29/2019,edgar/data/3499/0000003499-19-000011.txt
10-Q,ALEXANDRIA REAL ESTATE EQUITIES INC,1035443,4/30/2019,edgar/data/1035443/0001035443-19-000130.txt
10-Q,"ALEXION PHARMACEUTICALS, INC.",899866,4/25/2019,edgar/data/899866/0000899866-19-000061.txt
10-Q,ALICO INC,3545,5/7/2019,edgar/data/3545/0000003545-19-000071.txt
10-Q,ALIGN TECHNOLOGY INC,1097149,5/2/2019,edgar/data/1097149/0001097149-19-000022.txt
10-Q,ALIMERA SCIENCES INC,1267602,5/7/2019,edgar/data/1267602/0001267602-19-000075.txt
10-Q,ALJ REGIONAL HOLDINGS INC,1438731,5/13/2019,edgar/data/1438731/0001564590-19-018824.txt
10-Q,ALL AMERICAN SPORTPARK INC,930245,5/14/2019,edgar/data/930245/0001472375-19-000026.txt
10-Q,ALL FOR ONE MEDIA CORP.,1286459,5/17/2019,edgar/data/1286459/0001477932-19-002923.txt
10-Q,ALLEGHANY CORP /DE,775368,5/7/2019,edgar/data/775368/0001193125-19-139814.txt
10-Q,ALLEGHENY TECHNOLOGIES INC,1018963,4/30/2019,edgar/data/1018963/0001018963-19-000010.txt
10-Q,ALLETE INC,66756,5/2/2019,edgar/data/66756/0000066756-19-000054.txt
10-Q,ALLIANCE DATA SYSTEMS CORP,1101215,5/6/2019,edgar/data/1101215/0001101215-19-000089.txt
10-Q,ALLIANCE RESOURCE PARTNERS LP,1086600,5/6/2019,edgar/data/1086600/0001558370-19-004036.txt
10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,825313,4/25/2019,edgar/data/825313/0000825313-19-000021.txt
10-Q,ALLIANCEBERNSTEIN L.P.,1109448,4/25/2019,edgar/data/1109448/0001109448-19-000021.txt
10-Q,ALLIANT ENERGY CORP,352541,5/3/2019,edgar/data/352541/0000352541-19-000053.txt
10-Q,ALLIED HEALTHCARE PRODUCTS INC,874710,5/15/2019,edgar/data/874710/0001144204-19-026475.txt
10-Q,ALLIED MOTION TECHNOLOGIES INC,46129,5/1/2019,edgar/data/46129/0001104659-19-026008.txt
10-Q,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",1124804,5/3/2019,edgar/data/1124804/0001564590-19-015508.txt
10-Q,ALLSTATE CORP,899051,5/1/2019,edgar/data/899051/0000899051-19-000022.txt
10-Q,ALLSTATE LIFE INSURANCE CO,352736,5/7/2019,edgar/data/352736/0000352736-19-000006.txt
10-Q,"ALNYLAM PHARMACEUTICALS, INC.",1178670,5/2/2019,edgar/data/1178670/0001564590-19-015366.txt
10-Q,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,5/3/2019,edgar/data/1387467/0001387467-19-000032.txt
10-Q,ALPHA ENERGY INC,855787,5/20/2019,edgar/data/855787/0001437749-19-010450.txt
10-Q,ALPHA NETWORK ALLIANCE VENTURES INC.,1491829,5/20/2019,edgar/data/1491829/0001477932-19-003024.txt
10-Q,ALPHA PRO TECH LTD,884269,5/7/2019,edgar/data/884269/0001437749-19-008927.txt
10-Q,"ALPINE IMMUNE SCIENCES, INC.",1626199,5/9/2019,edgar/data/1626199/0001626199-19-000040.txt
10-Q,ALR TECHNOLOGIES INC.,1087022,5/14/2019,edgar/data/1087022/0001721868-19-000260.txt
10-Q,ALTEX INDUSTRIES INC,775057,5/10/2019,edgar/data/775057/0001096906-19-000184.txt
10-Q,"ALTITUDE INTERNATIONAL, INC",1664127,5/15/2019,edgar/data/1664127/0001185185-19-000735.txt
10-Q,"ALTRIA GROUP, INC.",764180,4/25/2019,edgar/data/764180/0000764180-19-000037.txt
10-Q,AMAG PHARMACEUTICALS INC.,792977,5/8/2019,edgar/data/792977/0000792977-19-000084.txt
10-Q,AMANASU ENVIRONMENT CORP,1142801,5/15/2019,edgar/data/1142801/0001654954-19-006033.txt
10-Q,AMANASU TECHNO HOLDINGS CORP,1168663,5/15/2019,edgar/data/1168663/0001654954-19-006032.txt
10-Q,AMARILLO BIOSCIENCES INC,1014763,5/17/2019,edgar/data/1014763/0001014763-19-000007.txt
10-Q,AMARIN CORP PLC\UK,897448,5/1/2019,edgar/data/897448/0001564590-19-014555.txt
10-Q,AMAZON COM INC,1018724,4/26/2019,edgar/data/1018724/0001018724-19-000043.txt
10-Q,AMBAC FINANCIAL GROUP INC,874501,5/9/2019,edgar/data/874501/0000874501-19-000068.txt
10-Q,AMBARELLA INC,1280263,6/7/2019,edgar/data/1280263/0001564590-19-021998.txt
10-Q,AMBASE CORP,20639,5/13/2019,edgar/data/20639/0001140361-19-009001.txt
10-Q,"AMC ENTERTAINMENT HOLDINGS, INC.",1411579,5/9/2019,edgar/data/1411579/0001411579-19-000037.txt
10-Q,AMC Networks Inc.,1514991,5/1/2019,edgar/data/1514991/0001514991-19-000014.txt
10-Q,AMCI Acquisition Corp.,1744494,5/15/2019,edgar/data/1744494/0001567619-19-011294.txt
10-Q,AMCON DISTRIBUTING CO,928465,4/18/2019,edgar/data/928465/0001558370-19-003084.txt
10-Q,AMEDISYS INC,896262,5/1/2019,edgar/data/896262/0000896262-19-000007.txt
10-Q,AMEREN CORP,1002910,5/10/2019,edgar/data/1002910/0001002910-19-000139.txt
10-Q,"AMERI Holdings, Inc.",890821,5/14/2019,edgar/data/890821/0001140361-19-009043.txt
10-Q,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",1059142,5/3/2019,edgar/data/1059142/0001564590-19-015716.txt
10-Q,AMERICAN AIRLINES INC,4515,4/26/2019,edgar/data/4515/0000006201-19-000023.txt
10-Q,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,1062231,5/3/2019,edgar/data/1062231/0001062231-19-000036.txt
10-Q,AMERICAN BATTERY METALS CORP,1576873,5/21/2019,edgar/data/1576873/0001078782-19-000466.txt
10-Q,AMERICAN BIO MEDICA CORP,896747,5/20/2019,edgar/data/896747/0001654954-19-006357.txt
10-Q,AMERICAN CAMPUS COMMUNITIES INC,1283630,5/2/2019,edgar/data/1283630/0001283630-19-000084.txt
10-Q,AMERICAN CHURCH MORTGAGE CO,934543,5/15/2019,edgar/data/934543/0000934543-19-000021.txt
10-Q,AMERICAN CRYOSTEM Corp,1468679,5/20/2019,edgar/data/1468679/0001019056-19-000306.txt
10-Q,AMERICAN EAGLE OUTFITTERS INC,919012,6/6/2019,edgar/data/919012/0001564590-19-021916.txt
10-Q,"AMERICAN EDUCATION CENTER, INC.",1626556,5/20/2019,edgar/data/1626556/0001144204-19-027346.txt
10-Q,AMERICAN ELECTRIC POWER CO INC,4904,4/26/2019,edgar/data/4904/0000004904-19-000020.txt
10-Q,AMERICAN ENERGY GROUP LTD,843212,5/20/2019,edgar/data/843212/0001477932-19-003029.txt
10-Q,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,1039828,5/8/2019,edgar/data/1039828/0001039828-19-000026.txt
10-Q,AMERICAN EXPRESS CO,4962,4/23/2019,edgar/data/4962/0000004962-19-000031.txt
10-Q,AMERICAN EXPRESS CREDIT CORP,4969,5/3/2019,edgar/data/4969/0000004969-19-000034.txt
10-Q,AMERICAN FINANCIAL GROUP INC,1042046,5/3/2019,edgar/data/1042046/0001042046-19-000021.txt
10-Q,AMERICAN INTERNATIONAL GROUP INC,5272,5/7/2019,edgar/data/5272/0000005272-19-000031.txt
10-Q,AMERICAN INTERNATIONAL HOLDINGS CORP.,1300524,6/10/2019,edgar/data/1300524/0001493152-19-008916.txt
10-Q,AMERICAN INTERNATIONAL HOLDINGS CORP.,1300524,6/12/2019,edgar/data/1300524/0001493152-19-009035.txt
10-Q,AMERICAN NATIONAL BANKSHARES INC.,741516,5/9/2019,edgar/data/741516/0000741516-19-000022.txt
10-Q,AMERICAN NATIONAL INSURANCE CO /TX/,904163,5/7/2019,edgar/data/904163/0000904163-19-000007.txt
10-Q,AMERICAN PUBLIC EDUCATION INC,1201792,5/7/2019,edgar/data/1201792/0001201792-19-000006.txt
10-Q,AMERICAN REALTY INVESTORS INC,1102238,5/15/2019,edgar/data/1102238/0001387131-19-003686.txt
10-Q,AMERICAN REBEL HOLDINGS INC,1648087,6/18/2019,edgar/data/1648087/0001078782-19-000537.txt
10-Q,AMERICAN RIVER BANKSHARES,1108236,5/7/2019,edgar/data/1108236/0001019056-19-000276.txt
10-Q,AMERICAN SHARED HOSPITAL SERVICES,744825,5/13/2019,edgar/data/744825/0001144204-19-025524.txt
10-Q,AMERICAN STATES WATER CO,1056903,5/6/2019,edgar/data/1056903/0001056903-19-000008.txt
10-Q,AMERICAN TOWER CORP /MA/,1053507,5/3/2019,edgar/data/1053507/0001053507-19-000073.txt
10-Q,AMERICAN VANGUARD CORP,5981,5/8/2019,edgar/data/5981/0001564590-19-017164.txt
10-Q,"AMERICATOWNE HOLDINGS, INC.",1679426,5/15/2019,edgar/data/1679426/0001659173-19-000077.txt
10-Q,AMERICOLD REALTY TRUST,1455863,5/10/2019,edgar/data/1455863/0001628280-19-006561.txt
10-Q,AMERIGAS PARTNERS LP,932628,5/8/2019,edgar/data/932628/0000932628-19-000013.txt
10-Q,AMERINST INSURANCE GROUP LTD,1065201,5/14/2019,edgar/data/1065201/0001193125-19-146647.txt
10-Q,AMERIPRISE CERTIFICATE CO,52428,5/1/2019,edgar/data/52428/0000820027-19-000048.txt
10-Q,AMERIPRISE FINANCIAL INC,820027,5/1/2019,edgar/data/820027/0000820027-19-000046.txt
10-Q,AMERISAFE INC,1018979,5/3/2019,edgar/data/1018979/0001564590-19-015684.txt
10-Q,AMERISERV FINANCIAL INC /PA/,707605,5/10/2019,edgar/data/707605/0001144204-19-025251.txt
10-Q,AMERISOURCEBERGEN CORP,1140859,5/2/2019,edgar/data/1140859/0001140859-19-000015.txt
10-Q,AMERITEK VENTURES,1530185,5/14/2019,edgar/data/1530185/0001530185-19-000007.txt
10-Q,AMERITYRE CORP,945828,5/13/2019,edgar/data/945828/0001185185-19-000692.txt
10-Q,AMES NATIONAL CORP,1132651,5/7/2019,edgar/data/1132651/0001437749-19-008995.txt
10-Q,AMETEK INC/,1037868,5/2/2019,edgar/data/1037868/0001193125-19-134763.txt
10-Q,AMGEN INC,318154,5/1/2019,edgar/data/318154/0000318154-19-000018.txt
10-Q,"AMICUS THERAPEUTICS, INC.",1178879,5/9/2019,edgar/data/1178879/0001178879-19-000039.txt
10-Q,"AMKOR TECHNOLOGY, INC.",1047127,5/3/2019,edgar/data/1047127/0001047127-19-000019.txt
10-Q,AMN HEALTHCARE SERVICES INC,1142750,5/3/2019,edgar/data/1142750/0001142750-19-000021.txt
10-Q,AMPCO PITTSBURGH CORP,6176,5/10/2019,edgar/data/6176/0001564590-19-018430.txt
10-Q,AMPHENOL CORP /DE/,820313,4/26/2019,edgar/data/820313/0001558370-19-003426.txt
10-Q,AMTECH SYSTEMS INC,720500,5/9/2019,edgar/data/720500/0000720500-19-000019.txt
10-Q,ANADARKO PETROLEUM CORP,773910,5/8/2019,edgar/data/773910/0000773910-19-000034.txt
10-Q,ANALOG DEVICES INC,6281,5/22/2019,edgar/data/6281/0000006281-19-000089.txt
10-Q,ANAPTYSBIO INC,1370053,5/7/2019,edgar/data/1370053/0001370053-19-000019.txt
10-Q,ANAVEX LIFE SCIENCES CORP.,1314052,5/9/2019,edgar/data/1314052/0001615774-19-007324.txt
10-Q,ANDEAVOR LOGISTICS LP,1507615,5/9/2019,edgar/data/1507615/0001507615-19-000025.txt
10-Q,ANDES 7 INC.,1650205,6/18/2019,edgar/data/1650205/0001262463-19-000205.txt
10-Q,ANDREA ELECTRONICS CORP,6494,5/15/2019,edgar/data/6494/0001206774-19-001744.txt
10-Q,ANGI Homeservices Inc.,1705110,5/9/2019,edgar/data/1705110/0001705110-19-000005.txt
10-Q,ANGIODYNAMICS INC,1275187,4/2/2019,edgar/data/1275187/0001275187-19-000014.txt
10-Q,ANI PHARMACEUTICALS INC,1023024,5/9/2019,edgar/data/1023024/0001144204-19-024656.txt
10-Q,ANIXTER INTERNATIONAL INC,52795,4/23/2019,edgar/data/52795/0000052795-19-000017.txt
10-Q,ANNALY CAPITAL MANAGEMENT INC,1043219,5/3/2019,edgar/data/1043219/0001628280-19-005727.txt
10-Q,ANSYS INC,1013462,5/2/2019,edgar/data/1013462/0001013462-19-000008.txt
10-Q,"ANTARES PHARMA, INC.",1016169,5/2/2019,edgar/data/1016169/0001564590-19-015362.txt
10-Q,ANTERO RESOURCES Corp,1433270,5/1/2019,edgar/data/1433270/0001558370-19-003727.txt
10-Q,ANWORTH MORTGAGE ASSET CORP,1047884,5/7/2019,edgar/data/1047884/0001558370-19-004240.txt
10-Q,APACHE CORP,6769,5/3/2019,edgar/data/6769/0001733037-19-000009.txt
10-Q,APACHE OFFSHORE INVESTMENT PARTNERSHIP,727538,5/2/2019,edgar/data/727538/0001673379-19-000019.txt
10-Q,APARTMENT INVESTMENT & MANAGEMENT CO,922864,5/6/2019,edgar/data/922864/0000922864-19-000024.txt
10-Q,APEX 2 INC.,1521466,5/16/2019,edgar/data/1521466/0001477932-19-002892.txt
10-Q,APEX RESOURCES INC/NV,1653710,4/9/2019,edgar/data/1653710/0001477932-19-001535.txt
10-Q,APEX RESOURCES INC/NV,1653710,5/15/2019,edgar/data/1653710/0001477932-19-002759.txt
10-Q,APPALACHIAN POWER CO,6879,4/26/2019,edgar/data/6879/0000004904-19-000020.txt
10-Q,APPFOLIO INC,1433195,5/2/2019,edgar/data/1433195/0001433195-19-000038.txt
10-Q,APPIAN CORP,1441683,5/2/2019,edgar/data/1441683/0001441683-19-000085.txt
10-Q,APPLE INC,320193,5/1/2019,edgar/data/320193/0000320193-19-000066.txt
10-Q,APPLIANCE RECYCLING CENTERS OF AMERICA INC /MN,862861,5/14/2019,edgar/data/862861/0001683168-19-001518.txt
10-Q,APPLIED DNA SCIENCES INC,744452,5/9/2019,edgar/data/744452/0001144204-19-024873.txt
10-Q,"APPLIED ENERGETICS, INC.",879911,5/15/2019,edgar/data/879911/0001615774-19-007919.txt
10-Q,APPLIED GENETIC TECHNOLOGIES CORP,1273636,5/7/2019,edgar/data/1273636/0001193125-19-139735.txt
10-Q,APPLIED INDUSTRIAL TECHNOLOGIES INC,109563,4/30/2019,edgar/data/109563/0000109563-19-000043.txt
10-Q,APPLIED MATERIALS INC /DE,6951,5/23/2019,edgar/data/6951/0000006951-19-000019.txt
10-Q,"APPLIED OPTOELECTRONICS, INC.",1158114,5/9/2019,edgar/data/1158114/0001558370-19-004668.txt
10-Q,"APPYEA, INC",1568969,5/14/2019,edgar/data/1568969/0001640334-19-000847.txt
10-Q,APPlife Digital Solutions Inc,1755101,5/16/2019,edgar/data/1755101/0001445866-19-000607.txt
