Form Type,Company Name,CIK,Date Filed,File Name
10-Q,AARON'S INC,706688,8/6/2015,edgar/data/706688/0000706688-15-000160.txt
10-Q,ABAXIS INC,881890,8/10/2015,edgar/data/881890/0001140361-15-030742.txt
10-Q,ABBOTT LABORATORIES,1800,8/4/2015,edgar/data/1800/0001104659-15-055905.txt
10-Q,"ABCO Energy, Inc.",1300938,7/10/2015,edgar/data/1300938/0001185185-15-001798.txt
10-Q,"ABCO Energy, Inc.",1300938,8/19/2015,edgar/data/1300938/0001185185-15-002244.txt
10-Q,ABEONA THERAPEUTICS INC.,318306,8/14/2015,edgar/data/318306/0001144204-15-049282.txt
10-Q,ABERCROMBIE & FITCH CO /DE/,1018840,9/10/2015,edgar/data/1018840/0001018840-15-000052.txt
10-Q,ABIOMED INC,815094,8/6/2015,edgar/data/815094/0001193125-15-281070.txt
10-Q,ABM INDUSTRIES INC /DE/,771497,9/3/2015,edgar/data/771497/0001628280-15-006954.txt
10-Q,ABRAXAS PETROLEUM CORP,867665,8/7/2015,edgar/data/867665/0000867665-15-000059.txt
10-Q,"ABV CONSULTING, INC.",1607450,8/3/2015,edgar/data/1607450/0001213900-15-005663.txt
10-Q,ACACIA RESEARCH CORP,934549,8/10/2015,edgar/data/934549/0000934549-15-000040.txt
10-Q,ACADIA PHARMACEUTICALS INC,1070494,8/6/2015,edgar/data/1070494/0001193125-15-281018.txt
10-Q,ACADIA REALTY TRUST,899629,7/31/2015,edgar/data/899629/0000899629-15-000025.txt
10-Q,"ACCELERA INNOVATIONS, INC.",1444144,8/19/2015,edgar/data/1444144/0001493152-15-003910.txt
10-Q,ACCELERON PHARMA INC,1280600,8/6/2015,edgar/data/1280600/0001280600-15-000045.txt
10-Q,ACCESS NATIONAL CORP,1176316,8/10/2015,edgar/data/1176316/0001144204-15-047610.txt
10-Q,"ACCESS US OIL & GAS, INC.",1550956,8/14/2015,edgar/data/1550956/0001096906-15-000942.txt
10-Q,ACCO BRANDS Corp,712034,7/29/2015,edgar/data/712034/0000712034-15-000040.txt
10-Q,ACCURIDE CORP,817979,7/27/2015,edgar/data/817979/0000817979-15-000034.txt
10-Q,ACE Ltd,896159,8/4/2015,edgar/data/896159/0000896159-15-000015.txt
10-Q,ACELRX PHARMACEUTICALS INC,1427925,8/4/2015,edgar/data/1427925/0001437749-15-014611.txt
10-Q,ACHILLION PHARMACEUTICALS INC,1070336,8/10/2015,edgar/data/1070336/0001193125-15-284856.txt
10-Q,"ACI WORLDWIDE, INC.",935036,7/30/2015,edgar/data/935036/0001193125-15-269560.txt
10-Q,ACME UNITED CORP,2098,8/14/2015,edgar/data/2098/0001026608-15-000057.txt
10-Q,ACNB CORP,715579,7/31/2015,edgar/data/715579/0001104659-15-055055.txt
10-Q,ACORDA THERAPEUTICS INC,1008848,8/7/2015,edgar/data/1008848/0001008848-15-000038.txt
10-Q,"ACORN ENERGY, INC.",880984,8/14/2015,edgar/data/880984/0001493152-15-003652.txt
10-Q,ACQUIRED SALES CORP,1391135,8/12/2015,edgar/data/1391135/0001445866-15-000903.txt
10-Q,ACRE REALTY INVESTORS INC,1011109,8/13/2015,edgar/data/1011109/0001552781-15-000794.txt
10-Q,ACTIVE POWER INC,1044435,7/28/2015,edgar/data/1044435/0001044435-15-000035.txt
10-Q,"ACTIVECARE, INC.",1429896,8/19/2015,edgar/data/1429896/0001096906-15-000958.txt
10-Q,ACTUANT CORP,6955,7/9/2015,edgar/data/6955/0000006955-15-000037.txt
10-Q,ACUCELA INC.,1400482,8/7/2015,edgar/data/1400482/0001400482-15-000085.txt
10-Q,ACUITY BRANDS INC,1144215,7/1/2015,edgar/data/1144215/0001144215-15-000077.txt
10-Q,"ACURA PHARMACEUTICALS, INC",786947,8/3/2015,edgar/data/786947/0001144204-15-045799.txt
10-Q,ACXIOM CORP,733269,8/7/2015,edgar/data/733269/0000733269-15-000031.txt
10-Q,ADAMANT DRI PROCESSING & MINERALS GROUP,1171008,8/13/2015,edgar/data/1171008/0001193805-15-001369.txt
10-Q,"ADAMS RESOURCES & ENERGY, INC.",2178,8/7/2015,edgar/data/2178/0000002178-15-000040.txt
10-Q,"ADCARE HEALTH SYSTEMS, INC",1004724,8/13/2015,edgar/data/1004724/0001004724-15-000100.txt
10-Q,ADDVANTAGE TECHNOLOGIES GROUP INC,874292,8/11/2015,edgar/data/874292/0001445260-15-000039.txt
10-Q,"ADM TRONICS UNLIMITED, INC.",849401,8/14/2015,edgar/data/849401/0001437749-15-015857.txt
10-Q,"ADMA BIOLOGICS, INC.",1368514,8/11/2015,edgar/data/1368514/0001193805-15-001351.txt
10-Q,ADOBE SYSTEMS INC,796343,9/23/2015,edgar/data/796343/0000796343-15-000188.txt
10-Q,"ADS Waste Holdings, Inc.",1585790,8/12/2015,edgar/data/1585790/0001628280-15-006548.txt
10-Q,ADT Corp,1546640,7/29/2015,edgar/data/1546640/0001546640-15-000024.txt
10-Q,ADTRAN INC,926282,8/5/2015,edgar/data/926282/0001193125-15-278444.txt
10-Q,"ADURO BIOTECH, INC.",1435049,8/11/2015,edgar/data/1435049/0001564590-15-006873.txt
10-Q,ADVANCE AUTO PARTS INC,1158449,8/25/2015,edgar/data/1158449/0001158449-15-000167.txt
10-Q,ADVANCED CREDIT TECHNOLOGIES INC,1437517,8/14/2015,edgar/data/1437517/0001010549-15-000266.txt
10-Q,ADVANCED ENERGY INDUSTRIES INC,927003,8/6/2015,edgar/data/927003/0000927003-15-000061.txt
10-Q,ADVANCED ENVIRONMENTAL RECYCLING TECHNOLOGIES INC,849706,8/11/2015,edgar/data/849706/0001171843-15-004563.txt
10-Q,ADVANCED MEDICAL ISOTOPE Corp,1449349,8/19/2015,edgar/data/1449349/0001415889-15-002806.txt
10-Q,ADVANCED MICRO DEVICES INC,2488,7/30/2015,edgar/data/2488/0001628280-15-005620.txt
10-Q,ADVISORY BOARD CO,1157377,8/7/2015,edgar/data/1157377/0001157377-15-000010.txt
10-Q,AECOM,868857,8/12/2015,edgar/data/868857/0001104659-15-058803.txt
10-Q,AEI INCOME & GROWTH FUND 24 LLC,1130758,8/13/2015,edgar/data/1130758/0000868740-15-000064.txt
10-Q,AEI INCOME & GROWTH FUND 25 LLC,1185198,8/13/2015,edgar/data/1185198/0000868740-15-000065.txt
10-Q,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,931755,8/13/2015,edgar/data/931755/0000868740-15-000062.txt
10-Q,AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,1023458,8/13/2015,edgar/data/1023458/0000868740-15-000063.txt
10-Q,AEI Income & Growth Fund 26 LLC,1326321,8/13/2015,edgar/data/1326321/0000868740-15-000066.txt
10-Q,AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP,894245,8/13/2015,edgar/data/894245/0000868740-15-000061.txt
10-Q,"AEMETIS, INC",738214,8/7/2015,edgar/data/738214/0001354488-15-003631.txt
10-Q,"AEOLUS PHARMACEUTICALS, INC.",1261734,8/14/2015,edgar/data/1261734/0001102624-15-001314.txt
10-Q,AEP INDUSTRIES INC,785787,9/9/2015,edgar/data/785787/0001193125-15-315705.txt
10-Q,AERIE PHARMACEUTICALS INC,1337553,8/6/2015,edgar/data/1337553/0001628280-15-006174.txt
10-Q,AEROCENTURY CORP,1036848,8/14/2015,edgar/data/1036848/0001036848-15-000058.txt
10-Q,"AEROHIVE NETWORKS, INC",1372414,8/12/2015,edgar/data/1372414/0001372414-15-000002.txt
10-Q,"AEROJET ROCKETDYNE HOLDINGS, INC.",40888,7/10/2015,edgar/data/40888/0000040888-15-000018.txt
10-Q,AEROPOSTALE INC,1168213,9/8/2015,edgar/data/1168213/0001168213-15-000068.txt
10-Q,AES CORP,874761,8/10/2015,edgar/data/874761/0000874761-15-000054.txt
10-Q,AETHLON MEDICAL INC,882291,8/13/2015,edgar/data/882291/0001019687-15-003101.txt
10-Q,AETNA INC /PA/,1122304,8/4/2015,edgar/data/1122304/0001122304-15-000131.txt
10-Q,AF OCEAN INVESTMENT MANAGEMENT Co,1501489,8/14/2015,edgar/data/1501489/0001557240-15-000599.txt
10-Q,"AFFILIATED MANAGERS GROUP, INC.",1004434,8/4/2015,edgar/data/1004434/0001004434-15-000016.txt
10-Q,AFFYMETRIX INC,913077,7/30/2015,edgar/data/913077/0000913077-15-000024.txt
10-Q,"AFH ACQUISITION V, INC.",1420033,9/14/2015,edgar/data/1420033/0001607062-15-000410.txt
10-Q,"AFH ACQUISITION VI, INC.",1420034,9/14/2015,edgar/data/1420034/0001607062-15-000411.txt
10-Q,"AFH ACQUISITION VII, INC.",1420035,9/14/2015,edgar/data/1420035/0001607062-15-000413.txt
10-Q,"AFH ACQUISITION XI, INC.",1419553,9/14/2015,edgar/data/1419553/0001607062-15-000417.txt
10-Q,"AFH ACQUISITION XII, INC.",1419552,9/14/2015,edgar/data/1419552/0001607062-15-000418.txt
10-Q,"AFH Acquisition IX, Inc.",1419556,9/14/2015,edgar/data/1419556/0001607062-15-000415.txt
10-Q,"AFH Acquisition VIII, Inc.",1419560,9/14/2015,edgar/data/1419560/0001607062-15-000414.txt
10-Q,AFLAC INC,4977,8/4/2015,edgar/data/4977/0000004977-15-000142.txt
10-Q,"AG Mortgage Investment Trust, Inc.",1514281,8/6/2015,edgar/data/1514281/0001144204-15-046795.txt
10-Q,AG&E HOLDINGS INC.,105608,8/13/2015,edgar/data/105608/0001437749-15-015705.txt
10-Q,AGCO CORP /DE,880266,8/7/2015,edgar/data/880266/0000880266-15-000029.txt
10-Q,AGENUS INC,1098972,8/3/2015,edgar/data/1098972/0001628280-15-005960.txt
10-Q,AGILE THERAPEUTICS INC,1261249,8/13/2015,edgar/data/1261249/0001104659-15-059584.txt
10-Q,AGILENT TECHNOLOGIES INC,1090872,9/2/2015,edgar/data/1090872/0001090872-15-000039.txt
10-Q,AGILYSYS INC,78749,8/6/2015,edgar/data/78749/0000078749-15-000032.txt
10-Q,AGIOS PHARMACEUTICALS INC,1439222,8/7/2015,edgar/data/1439222/0001193125-15-283076.txt
10-Q,AGL RESOURCES INC,1004155,7/29/2015,edgar/data/1004155/0001004155-15-000045.txt
10-Q,AGREE REALTY CORP,917251,7/31/2015,edgar/data/917251/0001144204-15-045492.txt
10-Q,"AGRITEK HOLDINGS, INC.",1040850,8/14/2015,edgar/data/1040850/0001554795-15-000337.txt
10-Q,"AI DOCUMENT SERVICES, INC.",1402536,8/20/2015,edgar/data/1402536/0001078782-15-001385.txt
10-Q,AIMCO PROPERTIES L.P.,926660,7/31/2015,edgar/data/926660/0000922864-15-000033.txt
10-Q,AIR INDUSTRIES GROUP,1009891,8/12/2015,edgar/data/1009891/0001193805-15-001361.txt
10-Q,AIR LEASE CORP,1487712,8/6/2015,edgar/data/1487712/0001104659-15-057147.txt
10-Q,AIR METHODS CORP,816159,8/7/2015,edgar/data/816159/0001571049-15-006376.txt
10-Q,AIR PRODUCTS & CHEMICALS INC /DE/,2969,7/30/2015,edgar/data/2969/0001193125-15-270231.txt
10-Q,AIR T INC,353184,8/5/2015,edgar/data/353184/0001437749-15-014780.txt
10-Q,AIRGAS INC,804212,8/5/2015,edgar/data/804212/0000804212-15-000029.txt
10-Q,AIRWARE LABS CORP.,1500123,8/12/2015,edgar/data/1500123/0001554795-15-000315.txt
10-Q,AIS FUTURES FUND IV LP,1023453,8/12/2015,edgar/data/1023453/0001144204-15-048511.txt
10-Q,AJ GREENTECH HOLDINGS.,1394108,8/13/2015,edgar/data/1394108/0001554795-15-000319.txt
10-Q,"AJS Bancorp, Inc.",1576336,8/13/2015,edgar/data/1576336/0001104659-15-059597.txt
10-Q,AK STEEL HOLDING CORP,918160,8/3/2015,edgar/data/918160/0000918160-15-000052.txt
10-Q,AKAMAI TECHNOLOGIES INC,1086222,8/10/2015,edgar/data/1086222/0001086222-15-000161.txt
10-Q,ALABAMA GAS CORP,3146,8/5/2015,edgar/data/3146/0001126956-15-000070.txt
10-Q,ALABAMA POWER CO,3153,8/5/2015,edgar/data/3153/0000092122-15-000066.txt
10-Q,ALAMO GROUP INC,897077,8/7/2015,edgar/data/897077/0000897077-15-000068.txt
10-Q,ALAMOGORDO FINANCIAL CORP,1100542,7/30/2015,edgar/data/1100542/0001144204-15-045215.txt
10-Q,"ALASKA AIR GROUP, INC.",766421,8/5/2015,edgar/data/766421/0000766421-15-000035.txt
10-Q,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,1089511,8/10/2015,edgar/data/1089511/0001193125-15-284452.txt
10-Q,ALBANY INTERNATIONAL CORP /DE/,819793,8/5/2015,edgar/data/819793/0000891092-15-006906.txt
10-Q,ALBANY MOLECULAR RESEARCH INC,1065087,8/7/2015,edgar/data/1065087/0001144204-15-047337.txt
10-Q,ALBEMARLE CORP,915913,8/7/2015,edgar/data/915913/0000915913-15-000027.txt
10-Q,"ALBERO, CORP.",1623590,9/9/2015,edgar/data/1623590/0001623590-15-000012.txt
10-Q,"ALCO, INC.",734543,8/14/2015,edgar/data/734543/0001137050-15-000113.txt
10-Q,ALCOA INC.,4281,7/22/2015,edgar/data/4281/0001193125-15-259994.txt
10-Q,ALDER BIOPHARMACEUTICALS INC,1423824,8/5/2015,edgar/data/1423824/0001564590-15-006222.txt
10-Q,ALERE INC.,1145460,8/6/2015,edgar/data/1145460/0001193125-15-281293.txt
10-Q,ALEXANDERS INC,3499,8/3/2015,edgar/data/3499/0000003499-15-000015.txt
10-Q,ALEXANDRIA REAL ESTATE EQUITIES INC,1035443,7/29/2015,edgar/data/1035443/0001035443-15-000077.txt
10-Q,ALEXION PHARMACEUTICALS INC,899866,7/31/2015,edgar/data/899866/0000899866-15-000135.txt
10-Q,ALICO INC,3545,8/5/2015,edgar/data/3545/0000891092-15-006931.txt
10-Q,ALIGN TECHNOLOGY INC,1097149,7/30/2015,edgar/data/1097149/0001097149-15-000024.txt
10-Q,ALIMERA SCIENCES INC,1267602,8/10/2015,edgar/data/1267602/0001267602-15-000045.txt
10-Q,ALKALINE WATER Co INC,1532390,8/18/2015,edgar/data/1532390/0001062993-15-004667.txt
10-Q,ALL AMERICAN SPORTPARK INC,930245,8/14/2015,edgar/data/930245/0001263279-15-000013.txt
10-Q,"ALLDIGITAL HOLDINGS, INC.",1389217,8/14/2015,edgar/data/1389217/0001493152-15-003715.txt
10-Q,ALLEGHANY CORP /DE,775368,8/4/2015,edgar/data/775368/0001193125-15-276687.txt
10-Q,ALLEGHENY TECHNOLOGIES INC,1018963,7/30/2015,edgar/data/1018963/0001018963-15-000037.txt
10-Q,ALLETE INC,66756,8/4/2015,edgar/data/66756/0000066756-15-000085.txt
10-Q,"ALLIANCE BIOENERGY PLUS, INC.",1549145,8/5/2015,edgar/data/1549145/0001206774-15-002545.txt
10-Q,ALLIANCE DATA SYSTEMS CORP,1101215,8/6/2015,edgar/data/1101215/0001101215-15-000178.txt
10-Q,ALLIANCE FIBER OPTIC PRODUCTS INC,1122342,8/7/2015,edgar/data/1122342/0001206774-15-002642.txt
10-Q,"ALLIANCE ONE INTERNATIONAL, INC.",939930,8/5/2015,edgar/data/939930/0000939930-15-000061.txt
10-Q,ALLIANCE RESOURCE PARTNERS LP,1086600,8/6/2015,edgar/data/1086600/0001104659-15-056952.txt
10-Q,ALLIANCEBERNSTEIN HOLDING L.P.,825313,7/30/2015,edgar/data/825313/0000825313-15-000009.txt
10-Q,ALLIANCEBERNSTEIN L.P.,1109448,7/30/2015,edgar/data/1109448/0001109448-15-000011.txt
10-Q,ALLIANT ENERGY CORP,352541,8/6/2015,edgar/data/352541/0000352541-15-000022.txt
10-Q,ALLIED MOTION TECHNOLOGIES INC,46129,8/6/2015,edgar/data/46129/0001104659-15-056583.txt
10-Q,ALLIED RESOURCES INC,1211524,8/14/2015,edgar/data/1211524/0001211524-15-000100.txt
10-Q,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",1124804,8/5/2015,edgar/data/1124804/0001564590-15-006211.txt
10-Q,ALLSTATE CORP,899051,8/3/2015,edgar/data/899051/0000899051-15-000025.txt
10-Q,ALLSTATE LIFE INSURANCE CO,352736,8/6/2015,edgar/data/352736/0000352736-15-000013.txt
10-Q,ALMOST FAMILY INC,799231,7/30/2015,edgar/data/799231/0001104659-15-054708.txt
10-Q,"ALNYLAM PHARMACEUTICALS, INC.",1178670,8/7/2015,edgar/data/1178670/0001193125-15-282067.txt
10-Q,ALP LIQUIDATING TRUST,814046,8/13/2015,edgar/data/814046/0000892626-15-000260.txt
10-Q,ALPHA ENERGY INC,855787,8/20/2015,edgar/data/855787/0001078782-15-001389.txt
10-Q,ALPHA NETWORK ALLIANCE VENTURES INC.,1491829,8/19/2015,edgar/data/1491829/0001171520-15-000506.txt
10-Q,ALPHA PRO TECH LTD,884269,8/5/2015,edgar/data/884269/0001437749-15-014801.txt
10-Q,ALR TECHNOLOGIES INC.,1087022,8/13/2015,edgar/data/1087022/0000721748-15-000605.txt
10-Q,"ALST Casino Holdco, LLC",1527705,8/7/2015,edgar/data/1527705/0001104659-15-057716.txt
10-Q,ALTAIR INTERNATIONAL CORP.,1570937,9/14/2015,edgar/data/1570937/0001554795-15-000376.txt
10-Q,ALTERA CORP,768251,7/23/2015,edgar/data/768251/0000768251-15-000033.txt
10-Q,ALTERNET SYSTEMS INC,1126003,8/14/2015,edgar/data/1126003/0001062993-15-004514.txt
10-Q,ALTEROLA BIOTECH INC.,1442999,8/14/2015,edgar/data/1442999/0001647488-15-000073.txt
10-Q,"ALTEVA, INC.",104777,8/14/2015,edgar/data/104777/0001104659-15-060056.txt
10-Q,ALTEX INDUSTRIES INC,775057,7/31/2015,edgar/data/775057/0001096906-15-000834.txt
10-Q,"ALTRIA GROUP, INC.",764180,7/29/2015,edgar/data/764180/0000764180-15-000071.txt
10-Q,AMAG PHARMACEUTICALS INC.,792977,7/27/2015,edgar/data/792977/0001104659-15-053179.txt
10-Q,AMANASU ENVIRONMENT CORP,1142801,8/14/2015,edgar/data/1142801/0001354488-15-003820.txt
10-Q,AMANASU TECHNO HOLDINGS CORP,1168663,8/14/2015,edgar/data/1168663/0001354488-15-003818.txt
10-Q,AMARILLO BIOSCIENCES INC,1014763,8/10/2015,edgar/data/1014763/0001014763-15-000015.txt
10-Q,AMARIN CORP PLC\UK,897448,8/6/2015,edgar/data/897448/0001193125-15-280984.txt
10-Q,AMARU INC,1139822,8/19/2015,edgar/data/1139822/0001019687-15-003207.txt
10-Q,AMAZON COM INC,1018724,7/24/2015,edgar/data/1018724/0001018724-15-000087.txt
10-Q,AMBAC FINANCIAL GROUP INC,874501,8/10/2015,edgar/data/874501/0000874501-15-000068.txt
10-Q,AMBARELLA INC,1280263,9/8/2015,edgar/data/1280263/0001564590-15-007784.txt
10-Q,AMBASE CORP,20639,8/12/2015,edgar/data/20639/0000020639-15-000030.txt
10-Q,AMBASSADORS GROUP INC,1162315,8/14/2015,edgar/data/1162315/0001140361-15-032365.txt
10-Q,"AMC ENTERTAINMENT HOLDINGS, INC.",1411579,8/5/2015,edgar/data/1411579/0001047469-15-006600.txt
10-Q,AMC ENTERTAINMENT INC,722077,8/10/2015,edgar/data/722077/0001047469-15-006753.txt
10-Q,AMC Networks Inc.,1514991,8/6/2015,edgar/data/1514991/0001514991-15-000029.txt
10-Q,AMCON DISTRIBUTING CO,928465,7/17/2015,edgar/data/928465/0001104659-15-051693.txt
10-Q,AMEDICA Corp,1269026,8/14/2015,edgar/data/1269026/0001269026-15-000019.txt
10-Q,AMEDISYS INC,896262,7/29/2015,edgar/data/896262/0001193125-15-267794.txt
10-Q,AMERCO /NV/,4457,8/5/2015,edgar/data/4457/0000004457-15-000037.txt
10-Q,AMEREN CORP,1002910,8/6/2015,edgar/data/1002910/0001002910-15-000128.txt
10-Q,"AMERI Holdings, Inc.",890821,8/14/2015,edgar/data/890821/0001079974-15-000555.txt
10-Q,AMERIANA BANCORP,855574,8/7/2015,edgar/data/855574/0001193125-15-282952.txt
10-Q,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",1059142,8/6/2015,edgar/data/1059142/0001059142-15-000041.txt
10-Q,AMERICAN AIRLINES INC,4515,7/24/2015,edgar/data/4515/0001193125-15-261937.txt
10-Q,"AMERICAN APPAREL, INC",1336545,8/17/2015,edgar/data/1336545/0001336545-15-000120.txt
10-Q,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,1062231,7/31/2015,edgar/data/1062231/0001062231-15-000058.txt
10-Q,AMERICAN BIO MEDICA CORP,896747,8/14/2015,edgar/data/896747/0001144204-15-049250.txt
10-Q,AMERICAN BIOGENETIC SCIENCES INC,856984,8/19/2015,edgar/data/856984/0001295345-15-000236.txt
10-Q,AMERICAN CAMPUS COMMUNITIES INC,1283630,8/6/2015,edgar/data/1283630/0001283630-15-000007.txt
10-Q,"AMERICAN CAPITAL, LTD",817473,8/10/2015,edgar/data/817473/0000817473-15-000031.txt
10-Q,AMERICAN CHURCH MORTGAGE CO,934543,8/14/2015,edgar/data/934543/0000934543-15-000030.txt
10-Q,AMERICAN COMMERCE SOLUTIONS Inc,949982,7/17/2015,edgar/data/949982/0001477932-15-004540.txt
10-Q,AMERICAN CORDILLERA MINING Corp,1289046,7/20/2015,edgar/data/1289046/0001469709-15-000401.txt
10-Q,AMERICAN CRYOSTEM Corp,1468679,8/19/2015,edgar/data/1468679/0001019056-15-000703.txt
10-Q,AMERICAN DG ENERGY INC,1378706,8/14/2015,edgar/data/1378706/0001378706-15-000036.txt
10-Q,"AMERICAN DOCTORS ONLINE, INC.",1164191,8/12/2015,edgar/data/1164191/0001554795-15-000317.txt
10-Q,AMERICAN EAGLE ENERGY Corp,1282613,8/10/2015,edgar/data/1282613/0001144204-15-047641.txt
10-Q,AMERICAN EAGLE OUTFITTERS INC,919012,8/27/2015,edgar/data/919012/0001193125-15-304983.txt
10-Q,"AMERICAN EDUCATION CENTER, INC.",1626556,8/14/2015,edgar/data/1626556/0001144204-15-049745.txt
10-Q,AMERICAN ELECTRIC POWER CO INC,4904,7/23/2015,edgar/data/4904/0000004904-15-000031.txt
10-Q,"AMERICAN ENERGY CAPITAL PARTNERS - ENERGY RECOVERY PROGRAM,",1591834,9/30/2015,edgar/data/1591834/0001591834-15-000015.txt
10-Q,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,1039828,8/10/2015,edgar/data/1039828/0001039828-15-000083.txt
10-Q,AMERICAN EXPRESS CO,4962,7/29/2015,edgar/data/4962/0001193125-15-267714.txt
10-Q,AMERICAN EXPRESS CREDIT CORP,4969,8/7/2015,edgar/data/4969/0001193125-15-282927.txt
10-Q,AMERICAN FINANCIAL GROUP INC,1042046,8/7/2015,edgar/data/1042046/0001042046-15-000040.txt
10-Q,AMERICAN GENE ENGINEER CORP,1600784,9/14/2015,edgar/data/1600784/0001214659-15-006655.txt
10-Q,AMERICAN GREETINGS CORP,5133,7/10/2015,edgar/data/5133/0001193125-15-250231.txt
10-Q,AMERICAN HOME ALLIANCE CORP,813389,8/13/2015,edgar/data/813389/0001086380-15-000012.txt
10-Q,AMERICAN HONDA FINANCE CORP,864270,8/10/2015,edgar/data/864270/0001564590-15-006752.txt
10-Q,AMERICAN INDEPENDENCE CORP,97196,8/7/2015,edgar/data/97196/0000097196-15-000018.txt
10-Q,AMERICAN INTERNATIONAL GROUP INC,5272,8/3/2015,edgar/data/5272/0000005272-15-000009.txt
10-Q,AMERICAN INTERNATIONAL HOLDINGS CORP.,1300524,7/9/2015,edgar/data/1300524/0001387131-15-002062.txt
10-Q,AMERICAN INTERNATIONAL HOLDINGS CORP.,1300524,8/20/2015,edgar/data/1300524/0001387131-15-002613.txt
10-Q,AMERICAN INTERNATIONAL INDUSTRIES INC,1073146,8/10/2015,edgar/data/1073146/0001387131-15-002367.txt
