Form Type,Company Name,CIK,Date Filed,File Name
10-Q,ADDVANTAGE TECHNOLOGIES GROUP INC,874292,2/9/2016,edgar/data/874292/0001445260-16-000059.txt
10-Q,"ADM ENDEAVORS, INC.",1588014,3/9/2016,edgar/data/1588014/0001445866-16-001686.txt
10-Q,"ADM ENDEAVORS, INC.",1588014,3/9/2016,edgar/data/1588014/0001445866-16-001687.txt
10-Q,"ADM ENDEAVORS, INC.",1588014,3/9/2016,edgar/data/1588014/0001445866-16-001688.txt
10-Q,"ADM TRONICS UNLIMITED, INC.",849401,2/16/2016,edgar/data/849401/0001437749-16-025397.txt
10-Q,ADMIRAL FINANCIAL CORP,828530,2/16/2016,edgar/data/828530/0001553350-16-001568.txt
10-Q,ADOBE SYSTEMS INC,796343,3/30/2016,edgar/data/796343/0000796343-16-000290.txt
10-Q,ADT Corp,1546640,2/2/2016,edgar/data/1546640/0001546640-16-000039.txt
10-Q,ADVANCED OXYGEN TECHNOLOGIES INC,352991,2/9/2016,edgar/data/352991/0000352991-16-000014.txt
10-Q,AECOM,868857,2/10/2016,edgar/data/868857/0001104659-16-095481.txt
10-Q,AEHR TEST SYSTEMS,1040470,1/13/2016,edgar/data/1040470/0001354488-16-005917.txt
10-Q,"AEOLUS PHARMACEUTICALS, INC.",1261734,2/16/2016,edgar/data/1261734/0001102624-16-002135.txt
10-Q,AEP INDUSTRIES INC,785787,3/10/2016,edgar/data/785787/0001193125-16-499966.txt
10-Q,AETHLON MEDICAL INC,882291,2/4/2016,edgar/data/882291/0001019687-16-005035.txt
10-Q,"AFH ACQUISITION V, INC.",1420033,3/16/2016,edgar/data/1420033/0001607062-16-000724.txt
10-Q,"AFH ACQUISITION VI, INC.",1420034,3/16/2016,edgar/data/1420034/0001607062-16-000726.txt
10-Q,"AFH ACQUISITION VII, INC.",1420035,3/16/2016,edgar/data/1420035/0001607062-16-000727.txt
10-Q,"AFH ACQUISITION XI, INC.",1419553,3/16/2016,edgar/data/1419553/0001607062-16-000731.txt
10-Q,"AFH ACQUISITION XII, INC.",1419552,3/16/2016,edgar/data/1419552/0001607062-16-000733.txt
10-Q,"AFH Acquisition IX, Inc.",1419556,3/16/2016,edgar/data/1419556/0001607062-16-000721.txt
10-Q,"AFH Acquisition VIII, Inc.",1419560,3/16/2016,edgar/data/1419560/0001607062-16-000729.txt
10-Q,"AFTERMASTER, INC.",836809,2/16/2016,edgar/data/836809/0001199835-16-000623.txt
10-Q,AGILENT TECHNOLOGIES INC,1090872,3/8/2016,edgar/data/1090872/0001090872-16-000056.txt
10-Q,AGILYSYS INC,78749,2/9/2016,edgar/data/78749/0000078749-16-000071.txt
10-Q,"AGRITEK HOLDINGS, INC.",1040850,3/7/2016,edgar/data/1040850/0001554795-16-000566.txt
10-Q,AIR PRODUCTS & CHEMICALS INC /DE/,2969,1/29/2016,edgar/data/2969/0001193125-16-443263.txt
10-Q,AIR T INC,353184,2/5/2016,edgar/data/353184/0001437749-16-024818.txt
10-Q,AIRGAS INC,804212,2/5/2016,edgar/data/804212/0000804212-16-000040.txt
10-Q,AIRWARE LABS CORP.,1500123,3/28/2016,edgar/data/1500123/0001554795-16-000592.txt
10-Q,ALABAMA GAS CORP,3146,2/3/2016,edgar/data/3146/0001126956-16-000091.txt
10-Q,ALADDIN INTERNATIONAL INC /MN/,921560,2/16/2016,edgar/data/921560/0001553350-16-001557.txt
10-Q,ALANCO TECHNOLOGIES INC,98618,2/16/2016,edgar/data/98618/0000098618-16-000017.txt
10-Q,ALICO INC,3545,2/8/2016,edgar/data/3545/0000003545-16-000130.txt
10-Q,ALKALINE WATER Co INC,1532390,2/22/2016,edgar/data/1532390/0001062993-16-008010.txt
10-Q,"ALKAME HOLDINGS, INC.",1522165,1/8/2016,edgar/data/1522165/0001662252-16-000022.txt
10-Q,"ALKAME HOLDINGS, INC.",1522165,2/12/2016,edgar/data/1522165/0001663577-16-000020.txt
10-Q,ALLIED HEALTHCARE PRODUCTS INC,874710,2/16/2016,edgar/data/874710/0001144204-16-082221.txt
10-Q,ALPHA & OMEGA SEMICONDUCTOR Ltd,1387467,2/4/2016,edgar/data/1387467/0001387467-16-000134.txt
10-Q,ALTAIR INTERNATIONAL CORP.,1570937,2/16/2016,edgar/data/1570937/0001554795-16-000543.txt
10-Q,ALTEROLA BIOTECH INC.,1442999,2/5/2016,edgar/data/1442999/0001663577-16-000015.txt
10-Q,ALTEX INDUSTRIES INC,775057,2/12/2016,edgar/data/775057/0001096906-16-001384.txt
10-Q,AMAIZE BEVERAGE Corp,1137005,2/18/2016,edgar/data/1137005/0001477932-16-008696.txt
10-Q,AMBER GROUP INC,1621697,2/9/2016,edgar/data/1621697/0001165527-16-000654.txt
10-Q,AMCON DISTRIBUTING CO,928465,1/19/2016,edgar/data/928465/0001104659-16-090208.txt
10-Q,AMERCO /NV/,4457,2/3/2016,edgar/data/4457/0000004457-16-000063.txt
10-Q,"AMERICAN APPAREL, INC",1336545,2/1/2016,edgar/data/1336545/0001336545-16-000152.txt
10-Q,AMERICAN COMMERCE SOLUTIONS Inc,949982,1/14/2016,edgar/data/949982/0001477932-16-008049.txt
10-Q,AMERICAN CRYOSTEM Corp,1468679,2/22/2016,edgar/data/1468679/0001019056-16-001136.txt
10-Q,AMERICAN ENERGY GROUP LTD,843212,2/22/2016,edgar/data/843212/0001477932-16-008762.txt
10-Q,AMERICAN GENE ENGINEER CORP,1600784,3/14/2016,edgar/data/1600784/0001214659-16-010288.txt
10-Q,AMERICAN GRAPHITE TECHNOLOGIES INC.,1497316,2/16/2016,edgar/data/1497316/0001594062-16-000386.txt
10-Q,AMERICAN GREETINGS CORP,5133,1/8/2016,edgar/data/5133/0001193125-16-424691.txt
10-Q,AMERICAN HONDA FINANCE CORP,864270,2/10/2016,edgar/data/864270/0001564590-16-012579.txt
10-Q,AMERICAN INTERNATIONAL INDUSTRIES INC,1073146,1/21/2016,edgar/data/1073146/0001185185-16-003497.txt
10-Q,AMERICAN INTERNATIONAL VENTURES INC /DE/,5656,1/22/2016,edgar/data/5656/0001052918-16-000757.txt
10-Q,AMERICAN MEDIA INC,880555,2/16/2016,edgar/data/880555/0000880555-16-000046.txt
10-Q,AMERICAN POWER GROUP Corp,932699,2/11/2016,edgar/data/932699/0000932699-16-000101.txt
10-Q,"AMERICAN SCIENCE & ENGINEERING, INC.",5768,2/9/2016,edgar/data/5768/0001104659-16-095007.txt
10-Q,AMERICAN SOFTWARE INC,713425,3/4/2016,edgar/data/713425/0001193125-16-493131.txt
10-Q,AMERICAN SOIL TECHNOLOGIES INC,1031896,2/19/2016,edgar/data/1031896/0001165527-16-000663.txt
10-Q,AMERICAN SUPERCONDUCTOR CORP /DE/,880807,2/9/2016,edgar/data/880807/0001564590-16-012481.txt
10-Q,AMERICAN TAX CREDIT PROPERTIES II L P,842314,2/4/2016,edgar/data/842314/0001096906-16-001355.txt
10-Q,AMERICAN TAX CREDIT PROPERTIES III LP,856135,2/1/2016,edgar/data/856135/0001096906-16-001346.txt
10-Q,AMERICAN TAX CREDIT TRUST SERIES I,897315,2/1/2016,edgar/data/897315/0001096906-16-001344.txt
10-Q,AMERICAN WOODMARK CORP,794619,2/26/2016,edgar/data/794619/0000794619-16-000290.txt
10-Q,AMERICAS CARMART INC,799850,3/8/2016,edgar/data/799850/0001171843-16-008436.txt
10-Q,AMERIGAS PARTNERS LP,932628,2/5/2016,edgar/data/932628/0000932628-16-000029.txt
10-Q,AMERISOURCEBERGEN CORP,1140859,2/4/2016,edgar/data/1140859/0001104659-16-093922.txt
10-Q,AMERITYRE CORP,945828,2/10/2016,edgar/data/945828/0001185185-16-003641.txt
10-Q,"AMI JAMES BRANDS, INC.",1557565,3/17/2016,edgar/data/1557565/0001078782-16-002432.txt
10-Q,AMREP CORP.,6207,3/15/2016,edgar/data/6207/0001144204-16-088192.txt
10-Q,AMTECH SYSTEMS INC,720500,2/9/2016,edgar/data/720500/0000720500-16-000081.txt
10-Q,ANALOG DEVICES INC,6281,2/17/2016,edgar/data/6281/0000006281-16-000060.txt
10-Q,ANALOGIC CORP,6284,3/3/2016,edgar/data/6284/0001193125-16-491352.txt
10-Q,ANAVEX LIFE SCIENCES CORP.,1314052,2/8/2016,edgar/data/1314052/0001615774-16-004126.txt
10-Q,ANGIODYNAMICS INC,1275187,1/8/2016,edgar/data/1275187/0001275187-16-000026.txt
10-Q,"AOXING PHARMACEUTICAL COMPANY, INC.",1060426,2/8/2016,edgar/data/1060426/0001096906-16-001361.txt
10-Q,AP EVENT INC.,1643721,1/27/2016,edgar/data/1643721/0001643721-16-000003.txt
10-Q,"APOGEE ENTERPRISES, INC.",6845,1/7/2016,edgar/data/6845/0000006845-16-000034.txt
10-Q,APOLLO EDUCATION GROUP INC,929887,1/11/2016,edgar/data/929887/0000929887-16-000162.txt
10-Q,APOLLO INVESTMENT CORP,1278752,2/9/2016,edgar/data/1278752/0001278752-16-000024.txt
10-Q,APPIPHANY TECHNOLOGIES HOLDINGS CORP,1490054,3/30/2016,edgar/data/1490054/0001445866-16-001812.txt
10-Q,APPLE INC,320193,1/27/2016,edgar/data/320193/0001193125-16-439878.txt
10-Q,APPLIED DNA SCIENCES INC,744452,2/10/2016,edgar/data/744452/0001571049-16-011637.txt
10-Q,APPLIED GENETIC TECHNOLOGIES CORP,1273636,2/8/2016,edgar/data/1273636/0001564590-16-012450.txt
10-Q,APPLIED INDUSTRIAL TECHNOLOGIES INC,109563,1/29/2016,edgar/data/109563/0000109563-16-000216.txt
10-Q,APPLIED MATERIALS INC /DE,6951,2/25/2016,edgar/data/6951/0000006951-16-000041.txt
10-Q,APPLIED MICRO CIRCUITS CORP,711065,2/4/2016,edgar/data/711065/0001628280-16-010766.txt
10-Q,"APPYEA, INC",1568969,3/2/2016,edgar/data/1568969/0001640334-16-000769.txt
10-Q,ARBOR ENTECH CORP,710782,3/10/2016,edgar/data/710782/0001078782-16-002409.txt
10-Q,"ARC Group Worldwide, Inc.",826326,2/9/2016,edgar/data/826326/0001558370-16-003121.txt
10-Q,ARCTIC CAT INC,719866,2/5/2016,edgar/data/719866/0001193125-16-452233.txt
10-Q,ARI NETWORK SERVICES INC /WI,879796,3/16/2016,edgar/data/879796/0000879796-16-000044.txt
10-Q,ARISTOCRAT GROUP CORP.,1527027,3/16/2016,edgar/data/1527027/0001161697-16-000736.txt
10-Q,ARK RESTAURANTS CORP,779544,2/16/2016,edgar/data/779544/0000930413-16-005533.txt
10-Q,"ARKADOS GROUP, INC.",1095130,1/19/2016,edgar/data/1095130/0001615774-16-003935.txt
10-Q,ARKANOVA ENERGY CORP.,1191359,2/12/2016,edgar/data/1191359/0001062993-16-007791.txt
10-Q,ARRAY BIOPHARMA INC,1100412,2/5/2016,edgar/data/1100412/0001100412-16-000042.txt
10-Q,ARROWHEAD RESEARCH CORP,879407,2/9/2016,edgar/data/879407/0001564590-16-012515.txt
10-Q,AS-IP TECH INC,1067873,2/11/2016,edgar/data/1067873/0001393905-16-000725.txt
10-Q,ASHLAND INC.,1305014,1/27/2016,edgar/data/1305014/0001305014-16-000129.txt
10-Q,"ASIA EQUITY EXCHANGE GROUP, INC.",1590565,2/2/2016,edgar/data/1590565/0001493152-16-007087.txt
10-Q,"ASPEN GROUP, INC.",1487198,3/9/2016,edgar/data/1487198/0001553350-16-001682.txt
10-Q,ASPEN TECHNOLOGY INC /DE/,929940,1/28/2016,edgar/data/929940/0001104659-16-092106.txt
10-Q,ASTA FUNDING INC,1001258,2/9/2016,edgar/data/1001258/0001193125-16-455515.txt
10-Q,ASTERIKO CORP.,1614556,1/29/2016,edgar/data/1614556/0001165527-16-000643.txt
10-Q,ASTROTECH Corp,1001907,2/10/2016,edgar/data/1001907/0001001907-16-000040.txt
10-Q,ATMOS ENERGY CORP,731802,2/2/2016,edgar/data/731802/0000731802-16-000037.txt
10-Q,ATVROCKN,1530185,1/14/2016,edgar/data/1530185/0001530185-16-000007.txt
10-Q,ATWOOD OCEANICS INC,8411,2/3/2016,edgar/data/8411/0000008411-16-000166.txt
10-Q,AUTHENTIDATE HOLDING CORP,885074,2/22/2016,edgar/data/885074/0001193125-16-471686.txt
10-Q,AUTOMATIC DATA PROCESSING INC,8670,2/3/2016,edgar/data/8670/0000008670-16-000030.txt
10-Q,AUTOZONE INC,866787,3/22/2016,edgar/data/866787/0001193125-16-513530.txt
10-Q,"AVALANCHE INTERNATIONAL, CORP.",1537169,1/25/2016,edgar/data/1537169/0001662252-16-000045.txt
10-Q,AVAYA INC,1116521,2/9/2016,edgar/data/1116521/0001116521-16-000069.txt
10-Q,"AVIAT NETWORKS, INC.",1377789,2/10/2016,edgar/data/1377789/0001377789-16-000121.txt
10-Q,AVNET INC,8858,1/28/2016,edgar/data/8858/0001558370-16-002994.txt
10-Q,AVX Corp,859163,2/5/2016,edgar/data/859163/0000859163-16-000068.txt
10-Q,"AYTU BIOSCIENCE, INC",1385818,2/11/2016,edgar/data/1385818/0001144204-16-080521.txt
10-Q,AZZ INC,8947,1/8/2016,edgar/data/8947/0000008947-16-000141.txt
10-Q,Accenture Holdings plc,1647339,3/24/2016,edgar/data/1647339/0001647339-16-000030.txt
10-Q,Accenture plc,1467373,3/24/2016,edgar/data/1467373/0001467373-16-000774.txt
10-Q,Active With Me Inc.,1582249,2/17/2016,edgar/data/1582249/0001127855-16-000532.txt
10-Q,Adaiah Distribution Inc,1593204,3/16/2016,edgar/data/1593204/0001477932-16-009076.txt
10-Q,AdvanSource Biomaterials Corp,1011060,2/12/2016,edgar/data/1011060/0001011060-16-000032.txt
10-Q,"Advanced BioEnergy, LLC",1325740,2/12/2016,edgar/data/1325740/0001193125-16-462577.txt
10-Q,Advanced Biomedical Technologies Inc.,1385799,3/21/2016,edgar/data/1385799/0001387131-16-004639.txt
10-Q,"Advaxis, Inc.",1100397,2/26/2016,edgar/data/1100397/0001493152-16-007685.txt
10-Q,"AeroGrow International, Inc.",1316644,2/11/2016,edgar/data/1316644/0001185185-16-003665.txt
10-Q,AeroVironment Inc,1368622,3/9/2016,edgar/data/1368622/0001104659-16-103402.txt
10-Q,Aim Exploration Inc.,1545232,1/19/2016,edgar/data/1545232/0001354488-16-005940.txt
10-Q,Aina Le'a Inc.,1554923,2/16/2016,edgar/data/1554923/0001520138-16-000739.txt
10-Q,"Akoustis Technologies, Inc.",1584754,2/16/2016,edgar/data/1584754/0001615774-16-004201.txt
10-Q,Algae Dynamics Corp.,1607679,2/16/2016,edgar/data/1607679/0001354488-16-006227.txt
10-Q,Allied Ventures Holdings Corp.,723533,2/22/2016,edgar/data/723533/0001551163-16-000297.txt
10-Q,Allied Ventures Holdings Corp.,723533,2/23/2016,edgar/data/723533/0001551163-16-000307.txt
10-Q,Allied Ventures Holdings Corp.,723533,2/23/2016,edgar/data/723533/0001551163-16-000309.txt
10-Q,"Alphabet Holding Company, Inc.",1566978,2/10/2016,edgar/data/1566978/0001047469-16-010081.txt
10-Q,Alternative Investment Corp,1405660,2/11/2016,edgar/data/1405660/0001019687-16-005128.txt
10-Q,"Amazing Energy Oil & Gas, Co.",1375618,3/16/2016,edgar/data/1375618/0001002014-16-000610.txt
10-Q,"Ameri Metro, Inc. (formerly Yellowwood)",1534155,3/21/2016,edgar/data/1534155/0001534155-16-000063.txt
10-Q,"AmeriCann, Inc.",1508348,2/16/2016,edgar/data/1508348/0001127855-16-000522.txt
10-Q,"America Greener Technologies, Inc.",1403433,2/16/2016,edgar/data/1403433/0001354488-16-006222.txt
10-Q,American BriVision (Holding) Corp,1173313,2/23/2016,edgar/data/1173313/0001615774-16-004285.txt
10-Q,"Ample-Tee, Inc.",1537258,1/19/2016,edgar/data/1537258/0001640334-16-000587.txt
10-Q,Anchor Bancorp,1448301,2/8/2016,edgar/data/1448301/0000939057-16-000651.txt
10-Q,Andina Acquisition Corp. II,1652101,1/8/2016,edgar/data/1652101/0001615774-16-003839.txt
10-Q,"Anpulo Food Development, Inc.",1528875,2/9/2016,edgar/data/1528875/0001144204-16-079843.txt
10-Q,"AntriaBio, Inc.",1509261,2/16/2016,edgar/data/1509261/0001144204-16-082181.txt
10-Q,Apigee Corp,1324772,3/4/2016,edgar/data/1324772/0001193125-16-493506.txt
10-Q,Apollo Acquisition Corp,1505367,2/16/2016,edgar/data/1505367/0001078782-16-002343.txt
10-Q,"Apollo Medical Holdings, Inc.",1083446,2/16/2016,edgar/data/1083446/0001144204-16-082296.txt
10-Q,Aramark,1584509,2/10/2016,edgar/data/1584509/0001584509-16-000312.txt
10-Q,Arax Holdings Corp,1566243,3/16/2016,edgar/data/1566243/0001019056-16-001189.txt
10-Q,"Arch Therapeutics, Inc.",1537561,2/12/2016,edgar/data/1537561/0001144204-16-081344.txt
10-Q,Arowana Inc.,1622577,1/19/2016,edgar/data/1622577/0001213900-16-010263.txt
10-Q,"Ascena Retail Group, Inc.",1498301,3/1/2016,edgar/data/1498301/0001498301-16-000137.txt
10-Q,Asia Travel Corp,1027235,2/12/2016,edgar/data/1027235/0001549727-16-000112.txt
10-Q,"Asiya Pearls, Inc.",1591913,2/19/2016,edgar/data/1591913/0001393905-16-000744.txt
10-Q,"Atrinsic, Inc.",1022899,3/11/2016,edgar/data/1022899/0001193125-16-501639.txt
10-Q,"AuraSource, Inc.",1083922,1/20/2016,edgar/data/1083922/0001308411-16-000154.txt
10-Q,"Avalon Oil & Gas, Inc.",918573,2/23/2016,edgar/data/918573/0001607062-16-000693.txt
10-Q,"Avangard Capital Group, Inc",1561092,2/17/2016,edgar/data/1561092/0001493152-16-007472.txt
10-Q,"Avant Diagnostics, Inc",1451929,2/16/2016,edgar/data/1451929/0001477932-16-008622.txt
10-Q,"Axis Research & Technologies, Inc. (Delaware)",1634443,3/17/2016,edgar/data/1634443/0001615774-16-004510.txt
10-Q,Axovant Sciences Ltd.,1636050,2/9/2016,edgar/data/1636050/0001636050-16-000025.txt
10-Q,"B-Scada, Inc.",1341878,3/14/2016,edgar/data/1341878/0001393905-16-000771.txt
10-Q,"BAHAMAS CONCIERGE, INC.",1526759,1/15/2016,edgar/data/1526759/0001398432-16-000442.txt
10-Q,"BAHAMAS CONCIERGE, INC.",1526759,1/25/2016,edgar/data/1526759/0001398432-16-000445.txt
10-Q,"BAHAMAS CONCIERGE, INC.",1526759,1/27/2016,edgar/data/1526759/0001398432-16-000447.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002465.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002467.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002469.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002473.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002475.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002477.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002481.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002483.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002485.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002489.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002491.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/25/2016,edgar/data/1438672/0001078782-16-002493.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/28/2016,edgar/data/1438672/0001078782-16-002498.txt
10-Q,BAKKEN ENERGY CORP.,1438672,3/28/2016,edgar/data/1438672/0001078782-16-002500.txt
10-Q,"BALLY, CORP.",1591565,2/11/2016,edgar/data/1591565/0001640334-16-000694.txt
10-Q,BARNES & NOBLE INC,890491,3/4/2016,edgar/data/890491/0001193125-16-493362.txt
10-Q,BARNWELL INDUSTRIES INC,10048,2/12/2016,edgar/data/10048/0000010048-16-000011.txt
10-Q,BARRACUDA NETWORKS INC,1348334,1/11/2016,edgar/data/1348334/0001193125-16-425216.txt
10-Q,BASSETT FURNITURE INDUSTRIES INC,10329,3/31/2016,edgar/data/10329/0001437749-16-028752.txt
10-Q,BEACON ROOFING SUPPLY INC,1124941,2/5/2016,edgar/data/1124941/0001144204-16-079145.txt
10-Q,BEAR LAKE RECREATION INC,1074871,1/22/2016,edgar/data/1074871/0001548123-16-000449.txt
10-Q,BEAZER HOMES USA INC,915840,2/4/2016,edgar/data/915840/0000915840-16-000069.txt
10-Q,BECTON DICKINSON & CO,10795,2/5/2016,edgar/data/10795/0001628280-16-010787.txt
10-Q,BED BATH & BEYOND INC,886158,1/7/2016,edgar/data/886158/0001171843-16-007100.txt
10-Q,BELL OIL CORP,1045543,1/14/2016,edgar/data/1045543/0001193125-16-429913.txt
10-Q,BERRY PLASTICS GROUP INC,1378992,2/11/2016,edgar/data/1378992/0001378992-16-000057.txt
10-Q,BI-OPTIC VENTURES INC,1168960,1/19/2016,edgar/data/1168960/0001052918-16-000746.txt
10-Q,BIGFOOT PROJECT INVESTMENTS INC,1569568,3/21/2016,edgar/data/1569568/0001078782-16-002447.txt
10-Q,BIO-TECHNE Corp,842023,2/9/2016,edgar/data/842023/0001437749-16-024987.txt
10-Q,BIOANALYTICAL SYSTEMS INC,720154,2/16/2016,edgar/data/720154/0001144204-16-082784.txt
10-Q,BIOMERICA INC,73290,1/14/2016,edgar/data/73290/0001513162-16-000678.txt
10-Q,BION ENVIRONMENTAL TECHNOLOGIES INC,875729,2/4/2016,edgar/data/875729/0000948830-16-000099.txt
10-Q,"BIOSHAFT WATER TECHNOLOGY, INC.",1365784,3/21/2016,edgar/data/1365784/0001393905-16-000787.txt
10-Q,BIOSYNERGY INC,715812,3/16/2016,edgar/data/715812/0000715812-16-000005.txt
10-Q,BLACK BOX CORP,849547,1/29/2016,edgar/data/849547/0000849547-16-000076.txt
10-Q,BLUE SPHERE CORP.,1419582,2/22/2016,edgar/data/1419582/0001387131-16-004327.txt
10-Q,BMB MUNAI INC,924805,2/16/2016,edgar/data/924805/0001038838-16-000212.txt
10-Q,BOB EVANS FARMS INC,33769,3/2/2016,edgar/data/33769/0000033769-16-000105.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND II LTD PARTNERSHIP,853566,2/12/2016,edgar/data/853566/0000853566-16-000010.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND III L P,879555,2/12/2016,edgar/data/879555/0000879555-16-000008.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND IV LP,913778,2/12/2016,edgar/data/913778/0000913778-16-000009.txt
10-Q,BOSTON CAPITAL TAX CREDIT FUND V LP,1267425,2/12/2016,edgar/data/1267425/0001267425-16-000009.txt
10-Q,BOTTOMLINE TECHNOLOGIES INC /DE/,1073349,2/8/2016,edgar/data/1073349/0001193125-16-454023.txt
10-Q,BOWL AMERICA INC,13573,2/9/2016,edgar/data/13573/0001437749-16-025025.txt
10-Q,BRADY CORP,746598,2/19/2016,edgar/data/746598/0000746598-16-000223.txt
10-Q,BRIDGEWATER PLATFORMS INC.,1623360,3/10/2016,edgar/data/1623360/0001640334-16-000798.txt
10-Q,BRIDGFORD FOODS CORP,14177,3/4/2016,edgar/data/14177/0001437749-16-026857.txt
10-Q,BRIGGS & STRATTON CORP,14195,2/2/2016,edgar/data/14195/0000014195-16-000054.txt
10-Q,BRINKER INTERNATIONAL INC,703351,2/1/2016,edgar/data/703351/0000703351-16-000063.txt
10-Q,"BRK, Inc.",1532926,3/8/2016,edgar/data/1532926/0001477932-16-008964.txt
10-Q,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",1383312,2/4/2016,edgar/data/1383312/0001383312-16-000078.txt
10-Q,BROCADE COMMUNICATIONS SYSTEMS INC,1009626,3/4/2016,edgar/data/1009626/0001009626-16-000196.txt
10-Q,BROOKS AUTOMATION INC,933974,2/3/2016,edgar/data/933974/0000933974-16-000061.txt
10-Q,BROWN FORMAN CORP,14693,3/2/2016,edgar/data/14693/0000014693-16-000059.txt
10-Q,BRT REALTY TRUST,14846,2/9/2016,edgar/data/14846/0000014846-16-000022.txt
10-Q,BURZYNSKI RESEARCH INSTITUTE INC,724445,1/14/2016,edgar/data/724445/0001104659-16-089867.txt
10-Q,BUTLER NATIONAL CORP,15847,3/16/2016,edgar/data/15847/0000015847-16-000057.txt
10-Q,"Baixo Relocation Services, Inc.",1609988,1/13/2016,edgar/data/1609988/0001393905-16-000689.txt
10-Q,"Barnes & Noble Education, Inc.",1634117,3/9/2016,edgar/data/1634117/0001634117-16-000038.txt
10-Q,Barrel Energy Inc.,1631463,2/5/2016,edgar/data/1631463/0001477932-16-008434.txt
10-Q,Bazaarvoice Inc,1330421,3/8/2016,edgar/data/1330421/0001330421-16-000017.txt
10-Q,"Bemax, Inc.",1613895,1/14/2016,edgar/data/1613895/0001010549-16-000432.txt
10-Q,"Bio-Matrix Scientific Group, Inc.",1079282,2/2/2016,edgar/data/1079282/0001607062-16-000634.txt
10-Q,Biodel Inc,1322505,2/16/2016,edgar/data/1322505/0001145443-16-001498.txt
